time_sequence,contributor,grant,amount,flag
7830,d6b4a2066d,Gitcoin Grants Round 8 + Dev Fund,0.350481353995,0
7831,82ce7f27da,Bankless,9.5,0
7832,82ce7f27da,Zero Knowledge Podcast,9.5,0
7833,82ce7f27da,Proof of Humanity,9.5,0
7834,82ce7f27da,Democracy Earth Foundation,9.5,0
7835,58df7c8246,EmpanaDAO,52.91739502316945,0
7836,58df7c8246,Commons Stack Community Fund - Panvala League,13.229348755792362,0
7837,82ce7f27da,BrightID 🔆 Universal Proof of Uniqueness,9.5,0
7838,82ce7f27da,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.5,0
7839,82ce7f27da,Upala 🤖 Price-of-forgery digital identity,9.5,0
7840,82ce7f27da,A Hitchhiker's Guide to Token Engineering,9.5,0
7841,6b63942e1d,PrinterDAO,4.749999999999999,0
7842,6b63942e1d,Kickback,1.9,0
7843,6b63942e1d,Minerva - Digital Wallet,1.9,0
7844,6b63942e1d,Nifty Ink,1.9,0
7845,6b63942e1d,Shenanigan,1.9,0
7846,6b63942e1d,coinosis - Earn crypto for sharing your knowledge,1.9,0
7847,96425b4c94,"Cryptoouf, French blog about DeFI",10.3656411892575,0
7848,82ce7f27da,WhalerDAO,9.499999999999998,0
7849,82ce7f27da,🔥🧧 Burn Signal,9.499999999999998,0
7850,82ce7f27da,clr.fund,9.499999999999998,0
7851,82ce7f27da,DAppNode - Panvala League,9.499999999999998,0
7852,0d932da90c,yearn.finance,23.749999999999996,0
7853,0d932da90c,Anti-Phishing Browser Plugin | PhishFort Protect,47.49999999999999,0
7854,0d932da90c,YieldFarming.info,4.749999999999999,0
7855,07c8b85c19,BitcoinLouie.eth,72.741341679,0
7856,0d932da90c,Liquidity Vision,94.99999999999999,0
7857,0d932da90c,Feel the yearn,9.499999999999998,0
7858,0d932da90c,White Hat Hacking,23.749999999999996,0
7859,a3e9c06ed4,WhalerDAO,43.54274445147288,0
7860,466ec3bf4e,Ethereum Push Notification Service (EPNS),2.85,0
7861,466ec3bf4e,EthHub - Ethereum Information Hub,2.85,0
7862,466ec3bf4e,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,2.85,0
7863,466ec3bf4e,Ethereum on ARM,2.85,0
7864,466ec3bf4e,Bankless,2.85,0
7865,466ec3bf4e,Democracy Earth Foundation,2.85,0
7866,466ec3bf4e,Zero Knowledge Podcast,2.85,0
7867,f1df9e8aa8,Conviction Voting cadCAD Model Feature Improvements,0.6698883761765059,0
7868,f1df9e8aa8,Commons Stack Community Fund - Panvala League,0.6698883761765059,0
7869,f1df9e8aa8,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.6698883761765059,0
7870,f1df9e8aa8,cadCAD: Computer Aided Design for Complex Systems,0.6698883761765059,0
7871,f1df9e8aa8,Token Engineering Commons,1.3397767523530117,0
7872,f1df9e8aa8,A Hitchhiker's Guide to Token Engineering,0.6698883761765059,0
7873,f1df9e8aa8,The Commons Stack: Iteration 0,43.54274445147288,0
7874,f1df9e8aa8,WhalerDAO,43.54274445147288,0
7875,cb8b8cc6b4,BitcoinLouie.eth,3.4552137297525003,0
7876,aba25ca340,Ethereum on ARM,19.00367551363875,0
7877,aba25ca340,Turbo-Geth,48.372992216535,0
7878,aba25ca340,Crypto Plaza,19.00367551363875,0
7879,aba25ca340,Nethermind,48.372992216535,0
7880,aba25ca340,Decentral Games,19.00367551363875,0
7881,aba25ca340,Gitcoin Grants Round 8 + Dev Fund,19.00367551363875,0
7882,aaa3c4d1ac,YieldFarming.info,0.95,0
7883,aaa3c4d1ac,any.sender - no more stuck transactions!,0.95,0
7884,aaa3c4d1ac,Ethereum Magicians,0.95,0
7885,aaa3c4d1ac,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
7886,aaa3c4d1ac,"ethers.js - Complete, Simple and Tiny",4.749999999999999,0
7887,aaa3c4d1ac,Create Eth App,4.749999999999999,0
7888,aaa3c4d1ac,BUIDL Honduras,0.95,0
7889,aaa3c4d1ac,Nifty Ink,4.749999999999999,0
7890,cdbfd278c5,DAI Para Principiantes,3.4552137297525003,0
7891,6df66f6160,BitcoinLouie.eth,11.4,0
7892,6df66f6160,The NonFunGerbils Podcast,4.749999999999999,0
7893,6df66f6160,Gitcoin Grants Round 8 + Dev Fund,0.0,0
7894,72bbe238c5,Gitcoin Grants Round 8 + Dev Fund,0.95,0
7895,72bbe238c5,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.95,0
7896,72bbe238c5,Ethereum Push Notification Service (EPNS),0.95,0
7897,72bbe238c5,Week in Ethereum News,0.95,0
7898,72bbe238c5,Ethereum Magicians,0.95,0
7899,72bbe238c5,WalletConnect,0.95,0
7900,72bbe238c5,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
7901,72bbe238c5,Ethereum on ARM,0.95,0
7902,72bbe238c5,Snapshot,0.95,0
7903,72bbe238c5,POAP (Proof of Attendance Protocol),0.95,0
7904,72bbe238c5,Our Network - Community Driven Analytics,0.95,0
7905,72bbe238c5,Umbra:  Privacy Preserving Stealth Payments,0.95,0
7906,72bbe238c5,R&D in Rent-Free Public Financial Utilities,0.95,0
7907,72bbe238c5,The Defiant,0.95,0
7908,72bbe238c5,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,0.95,0
7909,72bbe238c5,Feel the yearn,0.95,0
7910,72bbe238c5,Connext Network,0.95,0
7911,72bbe238c5,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,0.95,0
7912,72bbe238c5,Yield Farming Tools,0.95,0
7913,72bbe238c5,Zapper.fi,0.95,0
7914,10c2ab7487,Shenanigan,17.2760686487625,0
7915,72bbe238c5,Bankless,0.95,0
7916,72bbe238c5,DAppNode - Panvala League,0.95,0
7917,72bbe238c5,BrightID 🔆 Universal Proof of Uniqueness,0.95,0
7918,72bbe238c5,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
7919,72bbe238c5,yearn.finance,0.95,0
7920,72bbe238c5,Turbo-Geth,0.95,0
7921,72bbe238c5,Fuel Labs,0.95,0
7922,72bbe238c5,Zero Knowledge Podcast,0.95,0
7923,72bbe238c5,any.sender - no more stuck transactions!,0.95,0
7924,72bbe238c5,Nethermind,0.95,0
7925,72bbe238c5,Ethereum Swarm,0.95,0
7926,72bbe238c5,YieldFarming.info,0.95,0
7927,72bbe238c5,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.95,0
7928,72bbe238c5,The Ethereum 2.0 Annotated Specification,0.95,0
7929,72bbe238c5,ETH Memes Twitter,0.95,0
7930,72bbe238c5,Liquidity Vision,0.95,0
7931,72bbe238c5,Frame,0.95,0
7932,72bbe238c5,Kickback,0.95,0
7933,72bbe238c5,DeFi Safety,0.95,0
7934,72bbe238c5,DeFi Saver,0.95,0
7935,72bbe238c5,Gitcoin Grants Round 8 + Dev Fund,0.0,0
7936,ed327a0a95,yearn.finance,1.9,0
7937,ed327a0a95,Gelato - An automation protocol for Ethereum,1.9,0
7938,ed327a0a95,WhalerDAO,1.9,0
7939,ed327a0a95,Snapshot,1.9,0
7940,ed327a0a95,Our Network - Community Driven Analytics,1.9,0
7941,ed327a0a95,Liquidity Vision,1.9,0
7942,ed327a0a95,The Daily Gwei by Anthony Sassano (sassal0x),1.9,0
7943,ed327a0a95,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,1.9,0
7944,ed327a0a95,Bankless,1.9,0
7945,ed327a0a95,clr.fund,1.9,0
7946,ed327a0a95,defiprime.com,1.9,0
7947,ed327a0a95,The Gitcoin Open Source Support Fund,1.9,0
7948,ed327a0a95,Rotki - The portfolio tracker and accounting tool that protects your privacy,1.9,0
7949,3f17b2068d,POAP (Proof of Attendance Protocol),4.749999999999999,0
7950,3f17b2068d,DAppNode - Panvala League,4.749999999999999,0
7951,3f17b2068d,NFTfi,4.749999999999999,0
7952,3f17b2068d,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.749999999999999,0
7953,3f17b2068d,Nifty Ink,4.749999999999999,0
7954,6e8af1ab57,YieldFarming.info,18.999999999999996,0
7955,6e8af1ab57,Snapshot,18.999999999999996,0
7956,6e8af1ab57,any.sender - no more stuck transactions!,18.999999999999996,0
7957,6e8af1ab57,DeFi Saver,18.999999999999996,0
7958,6e8af1ab57,The Daily Gwei by Anthony Sassano (sassal0x),18.999999999999996,0
7959,6e8af1ab57,WalletConnect,18.999999999999996,0
7960,6e8af1ab57,yearn.finance,18.999999999999996,0
7961,6e8af1ab57,DeFi Dad DeFi Tutorials on YouTube and Twitter,18.999999999999996,0
7962,6e8af1ab57,EthHub - Ethereum Information Hub,18.999999999999996,0
7963,6e8af1ab57,Abridged,18.999999999999996,0
7964,94bb31a17d,WalletConnect,3.4552137297525003,0
7965,5cc33a77af,Liquidity Vision,9.499999999999998,0
7966,974fd4dddf,Proof of Humanity,9.499999999999998,0
7967,974fd4dddf,POAP (Proof of Attendance Protocol),9.499999999999998,0
7968,974fd4dddf,Bankless,9.499999999999998,0
7969,974fd4dddf,DeFi Dad DeFi Tutorials on YouTube and Twitter,9.499999999999998,0
7970,974fd4dddf,Zero Knowledge Podcast,9.499999999999998,0
7971,974fd4dddf,@antiprosynth antiprosynthesis.eth ⟠ Twitter account activity,9.499999999999998,0
7972,974fd4dddf,BanklessFR,9.499999999999998,0
7973,974fd4dddf,DeFi Safety,9.499999999999998,0
7974,974fd4dddf,Umbra:  Privacy Preserving Stealth Payments,9.499999999999998,0
7975,974fd4dddf,Vocdoni - Decentralized anonymous voting,9.499999999999998,0
7976,974fd4dddf,ZeroPool - Scaling anonymous transactions for Ethereum,9.499999999999998,0
7977,974fd4dddf,"Maskbook - The Portal to the New, Open Internet.",9.499999999999998,0
7978,974fd4dddf,BrightID 🔆 Universal Proof of Uniqueness,9.499999999999998,0
7979,974fd4dddf,Democracy Earth Foundation,9.499999999999998,0
7980,974fd4dddf,Upala 🤖 Price-of-forgery digital identity,9.499999999999998,0
7981,974fd4dddf,Week in Ethereum News,9.499999999999998,0
7982,974fd4dddf,EthHub - Ethereum Information Hub,9.499999999999998,0
7983,974fd4dddf,ETH Memes Twitter,9.499999999999998,0
7984,974fd4dddf,One Minute Block Time Newsletter,9.499999999999998,0
7985,974fd4dddf,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.499999999999998,0
7986,974fd4dddf,White Hat Hacking,9.499999999999998,0
7987,974fd4dddf,Tornado.cash,9.499999999999998,0
7988,974fd4dddf,Nym,9.499999999999998,0
7989,974fd4dddf,The MoonMath Manual to zk-SNARKs,9.499999999999998,0
7990,442a413c31,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,1425.0,0
7991,442a413c31,Fuel Labs,1899.9999999999998,0
7992,442a413c31,ArchiveNode.io - The Public Access Ethereum Archive Node,949.9999999999999,0
7993,442a413c31,DAppNode - Panvala League,949.9999999999999,0
7994,442a413c31,R&D in Rent-Free Public Financial Utilities,1899.9999999999998,0
7995,442a413c31,The Gitcoin Open Source Support Fund,1899.9999999999998,0
7996,442a413c31,Dshackle - Fault Tolerant Load Balancer for Ethereum API,1899.9999999999998,0
7997,442a413c31,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,949.9999999999999,0
7998,442a413c31,ZKSync powered Mobile DApp to make faster and lower fee transactions,949.9999999999999,0
7999,442a413c31,Nethermind,1899.9999999999998,0
8000,442a413c31,urllib3 - Python HTTP Library,1187.5,0
8001,442a413c31,Turbo-Geth,1899.9999999999998,0
8002,442a413c31,Ethereum on ARM,1187.5,0
8003,442a413c31,DeFi Safety,949.9999999999999,0
8004,442a413c31,Interstate Network - EVM optimistic rollup,949.9999999999999,0
8005,442a413c31,White Hat Hacking,1270.15,0
8006,442a413c31,YieldFarming.info,949.9999999999999,0
8007,442a413c31,POAP (Proof of Attendance Protocol),949.9999999999999,0
8008,eb7f1d4994,forum cp0x - cozy forum about cryptospace in Russian,0.95,0
8009,ba9f1d61a6,Rotki - The portfolio tracker and accounting tool that protects your privacy,0.95,0
8010,ba9f1d61a6,DAppNode - Panvala League,0.95,0
8011,ba9f1d61a6,Week in Ethereum News,0.95,0
8012,ba9f1d61a6,R&D in Rent-Free Public Financial Utilities,0.95,0
8013,ba9f1d61a6,Ethereum Push Notification Service (EPNS),0.95,0
8014,ba9f1d61a6,Nethermind,0.95,0
8015,ba9f1d61a6,Turbo-Geth,0.95,0
8016,ba9f1d61a6,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
8017,ba9f1d61a6,DeFi Saver,0.95,0
8018,ba9f1d61a6,KERNEL [Panvala League],0.95,0
8019,ba9f1d61a6,EthHub - Ethereum Information Hub,0.95,0
8020,ba9f1d61a6,Vyper.fun | CryptoZombies+Ethernaut for Vyper,0.95,0
8021,ba9f1d61a6,Snapshot,0.95,0
8022,ba9f1d61a6,The Defiant,0.95,0
8023,ba9f1d61a6,POAP (Proof of Attendance Protocol),0.95,0
8024,ba9f1d61a6,cadCAD: Computer Aided Design for Complex Systems,0.95,0
8025,ba9f1d61a6,Umbra:  Privacy Preserving Stealth Payments,0.95,0
8026,ba9f1d61a6,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,0.95,0
8027,ba9f1d61a6,Black Boys Code,0.95,0
8028,ba9f1d61a6,CREAM: Confidential Reliable Ethereum Anonymous Mixer,0.95,0
8029,ba9f1d61a6,WalletConnect,0.95,0
8030,ba9f1d61a6,Feel the yearn,0.95,0
8031,ba9f1d61a6,ETH Memes Twitter,0.95,0
8032,ba9f1d61a6,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.95,0
8033,ba9f1d61a6,Arboreum,0.95,0
8034,ba9f1d61a6,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,0.95,0
8035,ba9f1d61a6,Ethereum on ARM,0.95,0
8036,eb7f1d4994,White Hat Hacking,474.99999999999994,0
8037,ba9f1d61a6,Bankless,0.95,0
8038,ba9f1d61a6,Gelato - An automation protocol for Ethereum,0.95,0
8039,ba9f1d61a6,Fuel Labs,0.95,0
8040,ba9f1d61a6,ArchiveNode.io - The Public Access Ethereum Archive Node,0.95,0
8041,ba9f1d61a6,Democracy Earth Foundation,0.95,0
8042,ba9f1d61a6,TrueBlocks,0.95,0
8043,ba9f1d61a6,Open Reviews: A Web2 to Web3 Replication Protocol,0.95,0
8044,ba9f1d61a6,yearn.finance,0.95,0
8045,ba9f1d61a6,defiprime.com,0.95,0
8046,ba9f1d61a6,Kickback,0.95,0
8047,ba9f1d61a6,Create Eth App,0.95,0
8048,ba9f1d61a6,Ethereum Magicians,0.95,0
8049,ba9f1d61a6,Liquidity Vision,0.95,0
8050,ba9f1d61a6,Commons Stack Community Fund - Panvala League,0.95,0
8051,ba9f1d61a6,BrightID 🔆 Universal Proof of Uniqueness,0.95,0
8052,ba9f1d61a6,YieldFarming.info,0.95,0
8053,ba9f1d61a6,Ethereum Swarm,0.95,0
8054,ba9f1d61a6,White Hat Hacking,0.95,0
8055,ba9f1d61a6,Zero Knowledge Podcast,0.95,0
8056,ba9f1d61a6,OrganicBlock - Redefining Urban Farming!,0.95,0
8057,ba9f1d61a6,CrypCade Entertainment Systems,0.95,0
8058,ba9f1d61a6,Giveth 2.0,0.95,0
8059,ba9f1d61a6,Abridged,0.95,0
8060,ba9f1d61a6,Loft Radio,0.95,0
8061,ba9f1d61a6,GoodGhosting - a DeFi savings game,0.95,0
8062,32963dfce0,Token Engineering Commons,6.6988837617650585,0
8063,32963dfce0,cadCAD: Computer Aided Design for Complex Systems,6.6988837617650585,0
8064,32963dfce0,Commons Stack Community Fund - Panvala League,133.97767523530115,0
8065,32963dfce0,A Hitchhiker's Guide to Token Engineering,16.747209404412644,0
8066,32963dfce0,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,1.6747209404412646,0
8067,32963dfce0,Giveth 2.0,0.6698883761765059,0
8068,32963dfce0,WhalerDAO,1.6747209404412646,0
8069,32963dfce0,BrightID 🔆 Universal Proof of Uniqueness,0.6698883761765059,0
8070,32963dfce0,TrueBlocks,0.6698883761765059,0
8071,32963dfce0,Finematics - DeFi Education ,6.6988837617650585,0
8072,32963dfce0,Support the 🌟  Community Currency Alliance 🌟  enabling an inclusive currency ecosystem,0.6698883761765059,0
8073,32963dfce0,Kolektivo: Regenerative economy in Curaçao,33.49441880882529,0
8074,0e946ac92a,BrightID 🔆 Universal Proof of Uniqueness,4.749999999999999,0
8075,32963dfce0,The Commons Stack: Iteration 0,6.6988837617650585,0
8076,32963dfce0,Conviction Voting cadCAD Model Feature Improvements,33.49441880882529,0
8077,32963dfce0,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,0.6698883761765059,0
8078,32963dfce0,1Hive Gardens ,0.6698883761765059,0
8079,32963dfce0,Grassroots Economics CIC Technology,33.49441880882529,0
8080,32963dfce0,Gaia Giveth Funding Portal,33.49441880882529,0
8081,32963dfce0,clr.fund,1.6747209404412646,0
8082,32963dfce0,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,3.3494418808825293,0
8083,32963dfce0,DAppNode - Panvala League,0.6698883761765059,0
8084,32963dfce0,MetaGame,0.6698883761765059,0
8085,00717c55b1,POAP (Proof of Attendance Protocol),9.499999999999998,0
8086,f88822c5da,TrueBlocks,1.9,0
8087,f88822c5da,CrypCade Entertainment Systems,1.9,0
8088,f88822c5da,WhalerDAO,1.9,0
8089,f88822c5da,"Trickle - Your Hourly Pay, Cryptographically Secured",1.9,0
8090,f88822c5da,Nifty Ink,1.9,0
8091,f88822c5da,defiprime.com,1.9,0
8092,f88822c5da,R&D in Rent-Free Public Financial Utilities,0.95,0
8093,f88822c5da,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,1.9,0
8094,f88822c5da,Arboreum,1.9,0
8095,f88822c5da,Vyper.fun | CryptoZombies+Ethernaut for Vyper,1.9,0
8096,f88822c5da,Black Boys Code,1.9,0
8097,f88822c5da,OrganicBlock - Redefining Urban Farming!,1.9,0
8098,f88822c5da,One Minute Block Time Newsletter,1.9,0
8099,f88822c5da,thrivelabs,1.9,0
8100,f88822c5da,Commons Stack Community Fund - Panvala League,1.9,0
8101,f88822c5da,Gelato - An automation protocol for Ethereum,0.95,0
8102,f88822c5da,Giveth 2.0,1.9,0
8103,f88822c5da,Liquidity Vision,0.95,0
8104,f88822c5da,Kickback,1.9,0
8105,3d0512e477,The Defiant,10.3656411892575,0
8106,f5697019f2,Web 3.0 Arabic,5.09189391753,0
8107,818091fa39,DAppNode - Panvala League,104.49999999999999,0
8108,818091fa39,Black Boys Code,104.49999999999999,0
8109,818091fa39,Turbo-Geth,104.49999999999999,0
8110,818091fa39,Rotki - The portfolio tracker and accounting tool that protects your privacy,104.49999999999999,0
8111,92f1f074a7,Shenanigan,38.00000000000001,0
8112,198508d56a,Commons Stack Community Fund - Panvala League,136.13614110430728,0
8113,198508d56a,Grassroots Economics CIC Technology,54.45445644172291,0
8114,198508d56a,Independent Ethvestigator Program,34.03403527607682,0
8115,198508d56a,BrightID 🔆 Universal Proof of Uniqueness,40.84084233129219,0
8116,198508d56a,clr.fund,40.84084233129219,0
8117,198508d56a,Conviction Voting cadCAD Model Feature Improvements,68.06807055215364,0
8118,198508d56a,Token Engineering Commons,68.06807055215364,0
8119,198508d56a,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,54.45445644172291,0
8120,198508d56a,MetaGame,34.03403527607682,0
8121,198508d56a,Week in Ethereum News,27.227228220861456,0
8122,198508d56a,Snapshot,27.227228220861456,0
8123,198508d56a,Finematics - DeFi Education ,27.227228220861456,0
8124,198508d56a,Zero Knowledge Podcast,20.420421165646093,0
8125,198508d56a,Minerva - Digital Wallet,13.613614110430728,0
8126,198508d56a,MetaCartel Builder Awards (Panvala League) 🛡,6.806807055215364,0
8127,198508d56a,POAP (Proof of Attendance Protocol),13.613614110430728,0
8128,198508d56a,1inch.exchange on-chain DeFi aggregation protocol,6.806807055215364,0
8129,198508d56a,YieldFarming.info,13.613614110430728,0
8130,198508d56a,"Maskbook - The Portal to the New, Open Internet.",20.420421165646093,0
8131,198508d56a,Ethereum Magicians,6.806807055215364,0
8132,198508d56a,White Hat Hacking,68.06807055215364,0
8133,198508d56a,The Gitcoin Open Source Support Fund,20.420421165646093,0
8134,198508d56a,Web 3.0 Arabic,34.03403527607682,0
8135,198508d56a,ArchiveNode.io - The Public Access Ethereum Archive Node,34.03403527607682,0
8136,198508d56a,Frame,34.03403527607682,0
8137,198508d56a,BUIDL Honduras,34.03403527607682,0
8138,198508d56a,Learn Crypto! Decentralize Awareness (by Usecripto),27.227228220861456,0
8139,198508d56a,AlphaBond,27.227228220861456,0
8140,198508d56a,DAppNode - Panvala League,27.227228220861456,0
8141,198508d56a,ETH Memes Twitter,13.613614110430728,0
8142,198508d56a,KERNEL [Panvala League],68.06807055215364,0
8143,198508d56a,Ethereum Push Notification Service (EPNS),13.613614110430728,0
8144,198508d56a,DeFi Saver,19.8,0
8145,198508d56a,Zapper.fi,49.5,0
8146,198508d56a,Turbo-Geth,27.227228220861456,0
8147,198508d56a,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,20.420421165646093,0
8148,198508d56a,Tornado.cash,68.06807055215364,0
8149,198508d56a,Create Eth App,13.613614110430728,0
8150,198508d56a,Trust Graphic Novel,99.0,0
8151,198508d56a,Pools.Vision,20.420421165646093,0
8152,198508d56a,Decentralized Science,6.806807055215364,0
8153,198508d56a,Web3Bridge,20.420421165646093,0
8154,198508d56a,Yield Farming Tools,27.227228220861456,0
8155,198508d56a,AlwaysForSale.io,27.227228220861456,0
8156,198508d56a,The Giving Block - Making Crypto Donations Easy,34.03403527607682,0
8157,198508d56a,1Hive Gardens ,68.06807055215364,0
8158,198508d56a,cadCAD: Computer Aided Design for Complex Systems,68.06807055215364,0
8159,198508d56a,A Hitchhiker's Guide to Token Engineering,54.45445644172291,0
8160,198508d56a,Support the 🌟  Community Currency Alliance 🌟  enabling an inclusive currency ecosystem,54.45445644172291,0
8161,198508d56a,Gaia Giveth Funding Portal,40.84084233129219,0
8162,198508d56a,WhalerDAO,40.84084233129219,0
8163,198508d56a,TrueBlocks,34.03403527607682,0
8164,198508d56a,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,40.84084233129219,0
8165,198508d56a,CryptoScamDB,39.6,0
8166,198508d56a,DXdao's Panvala League DeFi Community Awards Grant,27.227228220861456,0
8167,198508d56a,DeFi Dad DeFi Tutorials on YouTube and Twitter,20.420421165646093,0
8168,198508d56a,Pandemic Pods & Distance Learning,27.227228220861456,0
